match_no,ball_no,inning,over,batter,bowler,score,match_type,venue,location,team1,team2,toss_won,toss_decision,winner,winner_runs,winner_wickets,mom,day,month
10,37,2,5.5,Deepak Hooda,Bhuvneshwar Kumar,0,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,38,2,5.6,Deepak Hooda,Bhuvneshwar Kumar,0,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,39,2,6.1,KL Rahul,Adil Rashid,2,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,40,2,6.2,KL Rahul,Adil Rashid,4,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,41,2,6.3,KL Rahul,Adil Rashid,1,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,42,2,6.4,Krunal Pandya,Adil Rashid,1,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,43,2,6.5,KL Rahul,Adil Rashid,0,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,44,2,6.6,KL Rahul,Adil Rashid,2,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,45,2,7.1,Krunal Pandya,Aiden Markram,0,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,46,2,7.2,Krunal Pandya,Aiden Markram,4,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,47,2,7.3,Krunal Pandya,Aiden Markram,1,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,48,2,7.4,KL Rahul,Aiden Markram,1,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,49,2,7.5,Krunal Pandya,Aiden Markram,2,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,50,2,7.6,Krunal Pandya,Aiden Markram,0,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,51,2,8.1,KL Rahul,Adil Rashid,1,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,52,2,8.2,Krunal Pandya,Adil Rashid,1,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,53,2,8.3,KL Rahul,Adil Rashid,1,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,54,2,8.4,Krunal Pandya,Adil Rashid,0,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,55,2,8.5,Krunal Pandya,Adil Rashid,0,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,56,2,8.6,Krunal Pandya,Adil Rashid,6,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,57,2,9.1,KL Rahul,T Natarajan,1,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,58,2,9.2,Krunal Pandya,T Natarajan,0,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,59,2,9.3,Krunal Pandya,T Natarajan,4,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,60,2,9.4,Krunal Pandya,T Natarajan,1,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,61,2,9.4,Krunal Pandya,T Natarajan,0,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,62,2,9.5,Krunal Pandya,T Natarajan,2,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,63,2,9.6,Krunal Pandya,T Natarajan,2,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,64,2,10.1,KL Rahul,Umran Malik,0,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,65,2,10.2,KL Rahul,Umran Malik,1,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,66,2,10.3,Krunal Pandya,Umran Malik,0,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,67,2,10.4,Krunal Pandya,Umran Malik,0,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,68,2,10.5,Krunal Pandya,Umran Malik,3,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,69,2,10.5,Krunal Pandya,Umran Malik,4,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,70,2,10.6,Krunal Pandya,Umran Malik,1,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,71,2,11.1,Krunal Pandya,T Natarajan,1,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,72,2,11.2,KL Rahul,T Natarajan,2,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,73,2,11.3,KL Rahul,T Natarajan,1,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,74,2,11.4,Krunal Pandya,T Natarajan,1,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,75,2,11.5,KL Rahul,T Natarajan,0,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,76,2,11.6,KL Rahul,T Natarajan,0,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,77,2,12.1,Krunal Pandya,Umran Malik,4,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,78,2,12.2,Krunal Pandya,Umran Malik,0,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,79,2,12.3,Marcus S,Umran Malik,5,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,80,2,12.3,Marcus S,Umran Malik,4,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,81,2,12.4,Marcus S,Umran Malik,0,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,82,2,12.5,Marcus S,Umran Malik,0,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,83,2,12.6,Marcus S,Umran Malik,0,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,84,2,13.1,KL Rahul,Fazalhaq Farooqi,1,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,85,2,13.2,Marcus S,Fazalhaq Farooqi,0,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,86,2,13.3,Marcus S,Fazalhaq Farooqi,0,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,87,2,13.4,Marcus S,Fazalhaq Farooqi,4,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,88,2,13.5,Marcus S,Fazalhaq Farooqi,0,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,89,2,13.6,Marcus S,Fazalhaq Farooqi,0,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,90,2,14.1,KL Rahul,Adil Rashid,0,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,91,2,14.2,Romario Shepherd,Adil Rashid,0,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,92,2,14.3,Nicholas Pooran,Adil Rashid,4,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,93,2,14.4,Nicholas Pooran,Adil Rashid,0,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,94,2,14.5,Nicholas Pooran,Adil Rashid,0,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,95,2,14.6,Nicholas Pooran,Adil Rashid,0,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,96,2,15.1,Marcus S,T Natarajan,1,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,97,2,15.2,Nicholas Pooran,T Natarajan,1,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,98,2,15.3,Marcus S,T Natarajan,0,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,99,2,15.4,Marcus S,T Natarajan,0,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,100,2,15.5,Marcus S,T Natarajan,1,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
10,101,2,15.6,Nicholas Pooran,T Natarajan,6,Group,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,SRH,LSG,SRH,bat,LSG,0,5,KH Pandya,7,4
11,1,1,0.1,Yashasvi Jaiswal,Khaleel Ahmed,4,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,2,1,0.2,Yashasvi Jaiswal,Khaleel Ahmed,4,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,3,1,0.3,Yashasvi Jaiswal,Khaleel Ahmed,4,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,4,1,0.4,Yashasvi Jaiswal,Khaleel Ahmed,0,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,5,1,0.5,Yashasvi Jaiswal,Khaleel Ahmed,4,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,6,1,0.6,Yashasvi Jaiswal,Khaleel Ahmed,4,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,7,1,1.1,Jos Buttler,Anrich Nortje,0,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,8,1,1.2,Jos Buttler,Anrich Nortje,0,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,9,1,1.3,Jos Buttler,Anrich Nortje,4,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,10,1,1.4,Jos Buttler,Anrich Nortje,0,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,11,1,1.5,Jos Buttler,Anrich Nortje,4,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,12,1,1.6,Jos Buttler,Anrich Nortje,4,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,13,1,2.1,Yashasvi Jaiswal,Mukesh Kumar,0,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,14,1,2.2,Yashasvi Jaiswal,Mukesh Kumar,1,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,15,1,2.3,Jos Buttler,Mukesh Kumar,0,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,16,1,2.4,Jos Buttler,Mukesh Kumar,4,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,17,1,2.5,Jos Buttler,Mukesh Kumar,1,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,18,1,2.6,Yashasvi Jaiswal,Mukesh Kumar,1,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,19,1,3.1,Yashasvi Jaiswal,Khaleel Ahmed,4,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,20,1,3.2,Yashasvi Jaiswal,Khaleel Ahmed,1,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,21,1,3.2,Yashasvi Jaiswal,Khaleel Ahmed,0,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,22,1,3.3,Yashasvi Jaiswal,Khaleel Ahmed,1,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,23,1,3.4,Jos Buttler,Khaleel Ahmed,0,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,24,1,3.5,Jos Buttler,Khaleel Ahmed,1,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,25,1,3.6,Yashasvi Jaiswal,Khaleel Ahmed,2,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,26,1,3.6,Jos Buttler,Khaleel Ahmed,2,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,27,1,4.1,Yashasvi Jaiswal,Axar Patel,0,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,28,1,4.2,Yashasvi Jaiswal,Axar Patel,0,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,29,1,4.3,Yashasvi Jaiswal,Axar Patel,4,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,30,1,4.4,Yashasvi Jaiswal,Axar Patel,4,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,31,1,4.5,Yashasvi Jaiswal,Axar Patel,4,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,32,1,4.6,Yashasvi Jaiswal,Axar Patel,1,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,33,1,5.1,Yashasvi Jaiswal,Anrich Nortje,0,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,34,1,5.2,Yashasvi Jaiswal,Anrich Nortje,0,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,35,1,5.3,Yashasvi Jaiswal,Anrich Nortje,1,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,36,1,5.4,Jos Buttler,Anrich Nortje,4,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,37,1,5.5,Jos Buttler,Anrich Nortje,0,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,38,1,5.6,Jos Buttler,Anrich Nortje,0,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,39,1,6.1,Yashasvi Jaiswal,Axar Patel,1,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,40,1,6.2,Jos Buttler,Axar Patel,1,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,41,1,6.3,Yashasvi Jaiswal,Axar Patel,0,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,42,1,6.4,Yashasvi Jaiswal,Axar Patel,4,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,43,1,6.5,Yashasvi Jaiswal,Axar Patel,4,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,44,1,6.6,Yashasvi Jaiswal,Axar Patel,1,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,45,1,7.1,Yashasvi Jaiswal,Kuldeep Yadav,1,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,46,1,7.2,Jos Buttler,Kuldeep Yadav,4,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,47,1,7.3,Jos Buttler,Kuldeep Yadav,1,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,48,1,7.4,Yashasvi Jaiswal,Kuldeep Yadav,6,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,49,1,7.5,Yashasvi Jaiswal,Kuldeep Yadav,1,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,50,1,7.6,Jos Buttler,Kuldeep Yadav,4,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,51,1,8.1,Yashasvi Jaiswal,Mukesh Kumar,1,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,52,1,8.2,Jos Buttler,Mukesh Kumar,1,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,53,1,8.3,Yashasvi Jaiswal,Mukesh Kumar,0,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,54,1,8.4,Sanju Samson,Mukesh Kumar,0,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,55,1,8.5,Sanju Samson,Mukesh Kumar,0,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,56,1,8.6,Sanju Samson,Mukesh Kumar,0,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,57,1,9.1,Jos Buttler,Kuldeep Yadav,2,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,58,1,9.2,Jos Buttler,Kuldeep Yadav,0,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,59,1,9.3,Jos Buttler,Kuldeep Yadav,2,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,60,1,9.4,Jos Buttler,Kuldeep Yadav,1,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,61,1,9.5,Sanju Samson,Kuldeep Yadav,0,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,62,1,9.6,Riyan Parag,Kuldeep Yadav,0,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,63,1,10.1,Jos Buttler,Axar Patel,0,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,64,1,10.2,Jos Buttler,Axar Patel,1,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,65,1,10.3,Riyan Parag,Axar Patel,0,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,66,1,10.4,Riyan Parag,Axar Patel,1,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,67,1,10.5,Jos Buttler,Axar Patel,1,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,68,1,10.6,Riyan Parag,Axar Patel,1,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,69,1,11.1,Riyan Parag,Kuldeep Yadav,1,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,70,1,11.2,Jos Buttler,Kuldeep Yadav,1,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,71,1,11.3,Riyan Parag,Kuldeep Yadav,1,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,72,1,11.4,Jos Buttler,Kuldeep Yadav,0,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,73,1,11.5,Jos Buttler,Kuldeep Yadav,0,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,74,1,11.6,Jos Buttler,Kuldeep Yadav,2,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,75,1,12.1,Riyan Parag,Axar Patel,1,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,76,1,12.2,Jos Buttler,Axar Patel,6,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,77,1,12.3,Jos Buttler,Axar Patel,0,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,78,1,12.4,Jos Buttler,Axar Patel,1,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
11,79,1,12.5,Riyan Parag,Axar Patel,1,Group,Barsapara Cricket Stadium,Guwahati,RR,DC,DC,field,RR,57,0,YBK Jaiswal,8,4
